,Date,User,Tweet
1520,2019-12-18 21:41:16+00:00,elonmusk,"Never trust cynics, as they excuse their own bad deeds by telling themselves everyone does it"
1521,2019-12-14 02:48:29+00:00,elonmusk,https://t.co/aAEFph9G6D
1522,2019-12-13 09:15:10+00:00,elonmusk,Baby Yoda 💕 https://t.co/jpQvCccHb9
1523,2019-12-12 19:47:29+00:00,elonmusk,smol ∩ puppy ∩ math https://t.co/bmpUurYbPV
1524,2019-12-12 07:45:41+00:00,elonmusk,"If life is a video game, the graphics are great, but the plot is confusing &amp; the tutorial is way too long"
1525,2019-12-12 07:32:58+00:00,elonmusk,Root of energy to mass ratio is max render speed of the simulation
1526,2019-12-12 07:05:36+00:00,elonmusk,Kids these days have no respect! https://t.co/lfJTJnqllQ
1527,2019-12-07 20:19:59+00:00,elonmusk,Speed solves everything https://t.co/DGYlfyInxi
1528,2019-12-07 04:46:11+00:00,elonmusk,"Super strong roof that generates clean energy, looks great &amp; costs less than a normal roof plus solar panels! https://t.co/D9yUuL7NVE https://t.co/Sv4JHaXcOx"
1529,2019-12-04 02:45:24+00:00,elonmusk,Launching third flight of this Dragon spacecraft to @Space_Station tomorrow https://t.co/mTQ2DrWS97
1530,2019-12-02 23:18:08+00:00,elonmusk,"People often think they’re breathing oxygen, but are actually breathing nitrogen (78%) with a side serving of oxygen (21%) in argon sauce (1%), spiced up with CO2, H2O &amp; a dash of neon &amp; krypton (etc.)"
1531,2019-12-02 20:45:14+00:00,elonmusk,"Hydrogen is a light, odorless gas, which, given enough time, turns into people who will make this statement"
1532,2019-12-01 08:48:16+00:00,elonmusk,Do you like our owl? https://t.co/4fNOEv3N5b
1533,2019-11-27 16:15:35+00:00,elonmusk,"This one is deep.
Happy Thanksgiving! https://t.co/2Dog5HBxjX"
1534,2019-11-25 22:19:38+00:00,elonmusk,Bring it on https://t.co/pCnln1NdRO
1535,2019-11-25 02:18:54+00:00,elonmusk,200k
1536,2019-11-24 23:52:26+00:00,elonmusk,Cybertruck pulls F-150 uphill https://t.co/OfaqUkrDI3
1537,2019-11-24 22:02:01+00:00,elonmusk,"Cybertruck is our last product unveil for a while, but there will be some (mostly) unexpected technology announcements next year"
1538,2019-11-24 20:51:45+00:00,elonmusk,⚔️ Study the Blade!! ⚔️ https://t.co/cvuW1TmcjI
1539,2019-11-24 20:31:06+00:00,elonmusk,"Reason Cybertruck is so planar is that you can’t stamp ultra-hard 30X steel, because it breaks the stamping press"
1540,2019-11-24 20:24:48+00:00,elonmusk,Excellent review by Marques! https://t.co/RaXLl30FfF
1541,2019-11-23 20:54:54+00:00,elonmusk,"146k Cybertruck orders so far, with 42% choosing dual, 41% tri &amp; 17% single motor"
1542,2019-11-23 04:23:39+00:00,elonmusk,Riding in the Cybertruck https://t.co/A4ddKBkGMb
1543,2019-11-23 04:07:57+00:00,elonmusk,Franz throws steel ball at Cybertruck window right before launch. Guess we have some improvements to make before production haha. https://t.co/eB0o4tlPoz
1544,2019-11-23 03:58:27+00:00,elonmusk,🖤🖤🖤 Syd Mead 🖤🖤🖤 https://t.co/8nbD5LrAQJ
1545,2019-11-22 21:13:36+00:00,elonmusk,"Better truck than an F-150, faster than a Porsche 911. Order Cybertruck online at https://t.co/hltT8dg2NO"
1546,2019-11-22 06:45:28+00:00,elonmusk,Nobody *expects* the Cybertruck https://t.co/khhYNFaVKs
1547,2019-11-21 21:26:45+00:00,elonmusk,Tesla Cybertruck (pressurized edition) will be official truck of Mars
1548,2019-11-21 16:03:05+00:00,elonmusk,Tonight https://t.co/pVAv4v1h8b
1549,2019-11-19 17:37:52+00:00,elonmusk,"National Science Foundation, u should add a W to ur name. Would get way more clicks. Ur welcome."
1550,2019-11-19 17:22:38+00:00,elonmusk,https://t.co/lvCnlztkPa
1551,2019-11-19 17:09:44+00:00,elonmusk,78% of people want to gentrify Mordor
1552,2019-11-16 00:52:02+00:00,elonmusk,Cybertruck unveil Thursday night https://t.co/AHBxaubdhO
1553,2019-11-15 19:02:17+00:00,elonmusk,Innovation comes in many ways https://t.co/3plylbd1eZ
1554,2019-11-14 03:31:14+00:00,elonmusk,Gentrify Mordor?
1555,2019-11-13 02:36:20+00:00,elonmusk,Congrats to Tesla team on Model 3 winning best midsize car in Germany! 🇩🇪🇩🇪🇩🇪 https://t.co/4CDTf4c3eC
1556,2019-11-12 21:22:12+00:00,elonmusk,🖤♥️💛 GIGA BERLIN 💛♥️🖤
1557,2019-11-11 00:01:13+00:00,elonmusk,Starlink vertical on the pad https://t.co/WuiB1piKcK
1558,2019-11-07 19:42:09+00:00,elonmusk,"Extremism is so fun! (@waitbutwhy)
https://t.co/ECACsaqAXR"
1559,2019-11-06 16:15:32+00:00,elonmusk,Cybertruck unveil on Nov 21 in LA near SpaceX rocket factory
1560,2019-11-04 21:59:28+00:00,elonmusk,"Great work by SpaceX Dragon team &amp; Airborne! To be clear, we’ve only done 1 multi-parachute test of Mk3 design, so 9 more left to reach 10 successful tests in a row. https://t.co/Q814zVoW4S"
1561,2019-11-01 02:34:49+00:00,elonmusk,"Tesla Solarglass vs 🎃 
Happy Halloween!! https://t.co/p5tXeJYqne"
1562,2019-10-30 17:59:49+00:00,elonmusk,Thank for helping grow sustainable energy through solar! https://t.co/zH08AMhVMj
1563,2019-10-30 02:05:30+00:00,elonmusk,"Soon, SpaceX will launch @NASA astronauts to @Space_Station! https://t.co/wAy5MNqnEI"
1564,2019-10-30 00:46:57+00:00,elonmusk,For Treebeard
1565,2019-10-28 18:09:19+00:00,elonmusk,"If you’re directly affected by wildfire power outages, Tesla is reducing Solar+Powerwall prices by $1000 as of today"
1566,2019-10-28 18:04:13+00:00,elonmusk,"Apologies to those waiting for Solar/Powerwall outside California, as we are prioritizing those affected by wildfires"
1567,2019-10-28 16:58:37+00:00,elonmusk,"Homes with solar sell for 4.1% more, according to Zillow. Adding a Powerwall battery is highly likely to increase home value too imo, as security against blackouts is increasingly important. 
https://t.co/3y4M5L50qF"
1568,2019-10-28 15:49:23+00:00,elonmusk,Tesla Solar plus Powerwall battery backup for 24/7 clean energy &amp; no blackouts at https://t.co/mDoPO17YB9
1569,2019-10-27 22:24:16+00:00,elonmusk,Took my son to play piano for the seniors home in Pasadena. It was lovely to see them smile ♥️
1570,2019-10-26 22:14:15+00:00,elonmusk,Sandwich time travel is the only explanation https://t.co/M8c98GBsDC
1571,2019-10-26 20:33:31+00:00,elonmusk,Physics facts https://t.co/Z2a6PzokJx
1572,2019-10-25 21:23:39+00:00,elonmusk,Tesla Solarglass roof https://t.co/7lw43mL92D
1573,2019-10-25 20:10:44+00:00,elonmusk,Srsly https://t.co/MWipMr84cD
1574,2019-10-25 19:34:11+00:00,elonmusk,"Maybe call Tesla solar roof tiles product Solarglass? Like Dragonglass, but solar!"
1575,2019-10-25 16:07:30+00:00,elonmusk,🔥
1576,2019-10-24 21:57:20+00:00,elonmusk,Tesla Solar Tile Roof V3 launch tomorrow at 2pm
1577,2019-10-24 02:21:11+00:00,elonmusk,But actually … https://t.co/XJNjPHrq2A
1578,2019-10-23 21:09:18+00:00,elonmusk,"Tesla Q3 results:

- Shanghai Giga ahead of schedule
- Model Y ahead of schedule
- Solar installs +48% from Q2
- GAAP profitable
- Positive free cash flow"
1579,2019-10-22 06:03:33+00:00,elonmusk,Sending this tweet through space via Starlink satellite 🛰
1580,2019-10-22 04:24:14+00:00,elonmusk,"More carrot, less stick"
1581,2019-10-21 19:50:23+00:00,elonmusk,Order Tesla Solar + Powerwall battery for 24/7 clean power &amp; no blackouts! https://t.co/mDoPO17YB9
1582,2019-10-17 22:51:48+00:00,elonmusk,Going offline for a few days
1583,2019-10-16 19:29:27+00:00,elonmusk,Tesla wins best headlights award 🥇 https://t.co/SjvA931B3U https://t.co/8yfeJiXd0N
1584,2019-10-15 22:06:04+00:00,elonmusk,"So much respect for those doing high volume manufacturing. It’s insanely hard, but you make a real thing that people value. My hat is off to you …"
1585,2019-10-15 05:51:41+00:00,elonmusk,And the lead character is also named Woody https://t.co/ZxK84rB020
1586,2019-10-13 20:58:45+00:00,elonmusk,Haha https://t.co/hY3yDsrVqk
1587,2019-10-13 20:48:59+00:00,elonmusk,Ms. Chief &amp; Ms. Tree https://t.co/YgRFtq0tSc
1588,2019-10-13 09:27:47+00:00,elonmusk,Space Jam should’ve won the Oscar https://t.co/E7l2DCAxDH
1589,2019-10-13 03:20:15+00:00,elonmusk,Is Space Jam good?
1590,2019-10-12 20:32:25+00:00,elonmusk,French fries 🍟 are the devil 😈 https://t.co/AR3h57RPIA
1591,2019-10-12 01:01:26+00:00,elonmusk,"Now that Tesla V10.0 with Smart Summon is out, Full Self-Driving price will increase by $1000 on Nov 1"
1592,2019-10-12 00:18:22+00:00,elonmusk,Get Tesla Solar plus Powerwall battery for 24/7 clean power &amp; no more blackouts! https://t.co/mDoPO17YB9
1593,2019-10-09 22:26:48+00:00,elonmusk,https://t.co/BkKeiIzNPM
1594,2019-10-09 17:41:57+00:00,elonmusk,Tesla software V10.0 comes with karaoke 🎤
1595,2019-10-09 17:39:41+00:00,elonmusk,A Shortfall of Gravitas
1596,2019-10-09 17:07:50+00:00,elonmusk,🦌
1597,2019-10-09 17:06:16+00:00,elonmusk,Why is there no emoji for dignity!!
1598,2019-10-09 07:41:36+00:00,elonmusk,the color orange is named after the fruit
1599,2019-10-08 19:44:42+00:00,elonmusk,Worth reading “Human Compatible” by Stuart Russell (he’s great!) about future AI risks &amp; solutions https://t.co/ZCdvZrrcVf
1600,2019-10-07 05:47:49+00:00,elonmusk,And that’s just the tip of the iceberg https://t.co/cgRKiDsdbK
1601,2019-10-06 19:28:09+00:00,elonmusk,"Given how quickly the world is shifting to electric vehicles, a gas/diesel vehicle bought today will probably have low resale value https://t.co/zmfOwk9wML"
1602,2019-10-06 16:06:58+00:00,elonmusk,"Customized horn &amp; movement sounds (coconuts being one, of course) coming to Teslas soon"
1603,2019-10-04 03:12:10+00:00,elonmusk,Excited about launching @NASA asteroid defense mission! #Armageddon69 https://t.co/6Hz4CKOLwU
1604,2019-10-03 01:58:39+00:00,elonmusk,Rosetta by Vangelis is incredible https://t.co/MKqbsdVVsN
1605,2019-10-02 22:16:45+00:00,elonmusk,"Over 550,000 Tesla Smart Summon uses in first few days!"
1606,2019-10-01 07:14:48+00:00,elonmusk,Inside Starship cargo bay. Header tanks mounted in tip of nosecone to offset engine weight at rear. https://t.co/EJSwqMCooA
1607,2019-09-28 18:31:20+00:00,elonmusk,"Rage, rage against the dying of the light https://t.co/aGRw4VowAQ"
1608,2019-09-27 19:25:10+00:00,elonmusk,Starship will allow us to inhabit other worlds
1609,2019-09-27 19:14:27+00:00,elonmusk,Starship halves being joined https://t.co/7pdxfh8e81
1610,2019-09-27 18:55:21+00:00,elonmusk,"Summon is improving rapidly 
https://t.co/khgXDRnD2Z"
1611,2019-09-27 16:18:00+00:00,elonmusk,"Meanwhile, back in reality https://t.co/NrHHB9G81L"
1612,2019-09-26 20:10:03+00:00,elonmusk,Three Raptors on a Starship https://t.co/UrRiD62EVk
1613,2019-09-26 14:57:34+00:00,elonmusk,Tesla V10.0 just started rolling out to all US Tesla owners with FSD option &amp; “advanced download” selected in vehicle software settings
1614,2019-09-26 05:55:35+00:00,elonmusk,"If advanced AI (beyond basic bots) hasn’t been applied to manipulate social media, it won’t be long before it is"
1615,2019-09-26 02:36:30+00:00,elonmusk,Lifting lower section of Starship https://t.co/bfW17i469a
1616,2019-09-24 16:15:11+00:00,elonmusk,Some secrets are too dangerous to be free https://t.co/g547UdmiJ7
1617,2019-09-23 05:37:53+00:00,elonmusk,Just leaving SpaceX Starship build site in Boca https://t.co/Bqt40mSdX4
1618,2019-09-22 16:41:28+00:00,elonmusk,"Adding the rear moving fins to Starship Mk1 in Boca Chica, Texas https://t.co/HWLihqihph"
1619,2019-09-22 15:59:44+00:00,elonmusk,"Either way, sustainable energy wins!! https://t.co/13hB5hd2Hc"
1620,2019-09-19 18:25:04+00:00,elonmusk,Electric is the future! Congratulations Daimler!! https://t.co/Zg2VSj4tjO
1621,2019-09-18 15:23:33+00:00,elonmusk,Told you AI was dangerous!! 🔥💣💦 https://t.co/BBTEYJP0Qz
1622,2019-09-17 08:17:30+00:00,elonmusk,Area 51 of Area 51 https://t.co/Du7i92sFaO
1623,2019-09-17 08:11:40+00:00,elonmusk,"Droid Junkyard, Tatooine https://t.co/yACFR9y04P"
1624,2019-09-15 19:38:02+00:00,elonmusk,Joe Mode is the best mode https://t.co/UyvCSTEvNp
1625,2019-09-15 19:01:31+00:00,elonmusk,Thanks Tesla owners. You rock!! ♥️♥️ https://t.co/ATUEfTKYQU
1626,2019-09-14 19:51:09+00:00,elonmusk,Good analysis. You can order commercial solar in literally 30 secs if you use Apple Pay at https://t.co/sCkn87vMa9. https://t.co/V1rNPM1Hdk
1627,2019-09-13 23:11:59+00:00,elonmusk,Tesla commercial solar ordering now live at https://t.co/sCkn87vMa9!
1628,2019-09-12 06:12:46+00:00,elonmusk,Model S at Nürburgring has 7 seats
1629,2019-09-12 01:42:01+00:00,elonmusk,The only thing beyond Ludicrous is Plaid
1630,2019-09-11 05:29:47+00:00,elonmusk,"Model S just set record for fastest 4 door ever at Laguna Seca, video tmrw"
1631,2019-09-11 05:16:20+00:00,elonmusk,DMT FTW https://t.co/DgfQ2teLG2
1632,2019-09-10 19:58:58+00:00,elonmusk,Getting ready for flight of orbit-class Starship design https://t.co/CtXtq522ia
1633,2019-09-10 19:03:18+00:00,elonmusk,♥️♥️🇮🇸🇮🇸 Ísland 🇮🇸🇮🇸♥️♥️ https://t.co/p6eQKDlPUN
1634,2019-09-09 08:10:28+00:00,elonmusk,And flights of angels sing thee to thy rest https://t.co/Vh1L7hv2dW
1635,2019-09-09 07:01:49+00:00,elonmusk,Probability that we’re in base Polytopia is highly unlikely - KWM
1636,2019-09-09 02:35:39+00:00,elonmusk,Why aren’t more people talking about this!? https://t.co/iUFIBcDQrp
1637,2019-09-07 23:13:34+00:00,elonmusk,Hadouken!! https://t.co/gN915jdvsl
1638,2019-09-07 17:58:27+00:00,elonmusk,Tesla doing laps at Nerdburgering https://t.co/G7dYVS1Jpn
1639,2019-09-05 23:19:06+00:00,elonmusk,Model S on Nürburgring next week
1640,2019-09-05 19:35:12+00:00,elonmusk,"Um @Porsche, this word Turbo does not mean what you think it does"
1641,2019-09-03 20:26:13+00:00,elonmusk,"Try Tesla Insurance. Should be ~20% less than avg. Currently only in California, but expanding soon. Critical feedback much appreciated. https://t.co/L8xv8vxllj"
1642,2019-08-30 19:33:25+00:00,elonmusk,Haha actually true https://t.co/VNB822fpPT
1643,2019-08-30 14:06:37+00:00,elonmusk,https://t.co/tndaPd6d8z https://t.co/G98dOzgWTv
1644,2019-08-28 22:40:47+00:00,elonmusk,"Also, u can order online at https://t.co/46TXqRJ3C1 in 2 mins, have car delivered to ur doorstep &amp; return for full refund https://t.co/OTAPpYMdcH"
1645,2019-08-27 22:00:16+00:00,elonmusk,About to do next Starhopper flight test https://t.co/eeXPQPk7t6
1646,2019-08-27 20:32:38+00:00,elonmusk,Dragon Crew Arm. Astronauts will walk this gantry to enter Dragon &amp; depart for the @Space_Station. https://t.co/rKkUTeHson
1647,2019-08-27 20:29:53+00:00,elonmusk,Dronship with wings folded traveling through Panama Canal https://t.co/TawM5Ntj0e
1648,2019-08-26 23:00:35+00:00,elonmusk,About 5 mins from flight attempt https://t.co/CWkvsqDQYE
1649,2019-08-26 20:14:26+00:00,elonmusk,Starhopper flight currently tracking to 5pm Texas time for 150m / ~500ft hover test
1650,2019-08-24 21:38:10+00:00,elonmusk,Looks like @SpaceX Starhopper flight may be as soon as Monday. FAA support is much appreciated!
1651,2019-08-24 21:15:05+00:00,elonmusk,"If you’re a utility or public utilities commission, please consider using the Tesla Megapack. Better for the environment &amp; usually lower cost than fossil fuel peaker plants! https://t.co/Ls4IfB0d6a"
1652,2019-08-20 19:59:58+00:00,elonmusk,"Price increase for Tesla FSD postponed until version 10 with smart summon is in wide release, which is about 4 to 8 weeks away, depending on how early access goes"
1653,2019-08-20 18:05:49+00:00,elonmusk,Might make sense to have thousands of solar reflector satellites 🛰 to warm Mars vs artificial suns (tbd)
1654,2019-08-19 00:15:20+00:00,elonmusk,Cookie decorating contest with kids https://t.co/tP06cr4Af5
1655,2019-08-18 21:26:26+00:00,elonmusk,"Great name! Wouldn’t worry about this particular one, but a big rock will hit Earth eventually &amp; we currently have no defense. https://t.co/XhY8uoNNax"
1656,2019-08-18 09:30:53+00:00,elonmusk,Tesla Solar just relaunched. Lmk what you think … https://t.co/mDoPO17YB9
1657,2019-08-18 08:04:13+00:00,elonmusk,The sun is an immense thermonuclear explosion fyi
1658,2019-08-17 07:45:49+00:00,elonmusk,Hashtags are an abomination
1659,2019-08-16 04:23:22+00:00,elonmusk,Nuke Mars!
1660,2019-08-15 03:43:09+00:00,elonmusk,Corporate Surrealism™️
1661,2019-08-15 02:57:42+00:00,elonmusk,fyi https://t.co/6ZRMDvAS19
1662,2019-08-15 00:31:33+00:00,elonmusk,heh heh https://t.co/UbHul2wgjM
1663,2019-08-14 06:30:35+00:00,elonmusk,No but srsly don’t do it https://t.co/6kXAdGwWsC
1664,2019-08-11 19:42:57+00:00,elonmusk,Try playing Powerglide in your Tesla at volume 11 https://t.co/FCDc6wYvIr
1665,2019-08-11 19:32:18+00:00,elonmusk,"Watching a movie on Tesla V10.0 is great, in large part due to the sound system https://t.co/7Qh2iHEn8i"
1666,2019-08-09 19:01:41+00:00,elonmusk,Gas cars are so last-century! https://t.co/jrfrXjbLeZ
1667,2019-08-09 07:26:50+00:00,elonmusk,Tesla software V10 is lookin real good! Releasing to early access list soon …
1668,2019-08-09 00:57:45+00:00,elonmusk,Thanks George! https://t.co/ccWYz9FqhH
1669,2019-08-07 05:10:56+00:00,elonmusk,Rocket fairing falling from space (higher res) https://t.co/sa1j10qAWi
1670,2019-08-07 00:42:33+00:00,elonmusk,And @JayLeno really knows cars! https://t.co/QN3x0UzP4v
1671,2019-08-07 00:37:07+00:00,elonmusk,Rocket fairing falls from space &amp; is caught by Ms Tree boat https://t.co/nJv0Ry1iKk
1672,2019-08-07 00:04:42+00:00,elonmusk,Hoping to catch the fairing in a few mins https://t.co/JZSkfQnItX
1673,2019-08-04 22:41:23+00:00,elonmusk,"Lyft/Uber/taxi drivers are expert Tesla advocates. Thanks for your support!!
 https://t.co/coIzNY5QOO"
1674,2019-08-04 11:12:37+00:00,elonmusk,Teletub 🐝 https://t.co/Vj4xtIyQ5S
1675,2019-08-04 10:30:28+00:00,elonmusk,“am … 🐝 guity” 🧐
1676,2019-08-04 08:32:53+00:00,elonmusk,"I ♥️ Top Hat 
https://t.co/IcrlCErQWW"
1677,2019-08-04 06:18:07+00:00,elonmusk,🐝 all u can 🐝
1678,2019-08-01 19:59:23+00:00,elonmusk,Fates loves irony https://t.co/T9sMcivKGK
1679,2019-07-29 23:56:11+00:00,elonmusk,Tesla Megapack now available for utility-scale energy storage https://t.co/MQMgMkFfNm
1680,2019-07-28 19:54:33+00:00,elonmusk,Falcon rocket reentry from space with double sonic booms https://t.co/6DDPjcOgQH
1681,2019-07-28 09:50:00+00:00,elonmusk,"Now that Hopper has flown, Starship update probably in two weeks or so."
1682,2019-07-28 09:46:07+00:00,elonmusk,Falcon 9 piercing the sound barrier on reentry https://t.co/pMkBaeHVqT
1683,2019-07-28 01:44:20+00:00,elonmusk,Tesla owners can schedule service appointments in under a minute just using their Tesla phone app!
1684,2019-07-27 18:15:32+00:00,elonmusk,"Ability to stream YouTube &amp; Netflix when car is stopped coming to your Tesla soon! Has an amazingly immersive, cinematic feel due to the comfy seats &amp; surround sound audio."
1685,2019-07-27 03:26:49+00:00,elonmusk,Encounter in 88 https://t.co/18ohUrtGQe
1686,2019-07-26 03:49:11+00:00,elonmusk,Starhopper flight successful. Water towers *can* fly haha!!
1687,2019-07-25 05:37:49+00:00,elonmusk,"Dr. Livingstone, I presume? https://t.co/aV8t3s6nIz"
1688,2019-07-22 23:15:54+00:00,elonmusk,https://t.co/3DGSWBfQTq
1689,2019-07-22 23:13:31+00:00,elonmusk,Time to face reality https://t.co/WOzE2XwlQv
1690,2019-07-22 04:10:58+00:00,elonmusk,I am become meme
1691,2019-07-22 04:06:14+00:00,elonmusk,Dance Dance 🐏 https://t.co/K0M6MsySCe
1692,2019-07-22 03:26:46+00:00,elonmusk,Next year’s @Hyperloop competition will be in a 10km vacuum tunnel with a curve
1693,2019-07-22 03:03:07+00:00,elonmusk,https://t.co/FiJ0U2eNX5
1694,2019-07-22 02:43:58+00:00,elonmusk,Woohoo 🥳 https://t.co/tZHmeBuLQ7
1695,2019-07-22 01:32:16+00:00,elonmusk,New @Hyperloop top speed of 463 km/h!! https://t.co/bMKHjaam3P
1696,2019-07-21 23:05:20+00:00,elonmusk,"Technically, alcohol is a solution"
1697,2019-07-21 08:11:36+00:00,elonmusk,Starship Super Heavy with 35 Raptors
1698,2019-07-19 19:45:42+00:00,elonmusk,Made with rain ™️ https://t.co/CJJ7BYzxcj
1699,2019-07-19 03:55:20+00:00,elonmusk,Tesla Service Centers &amp; Superchargers are being opened as fast as possible across Eastern Europe https://t.co/ytHC1OEXEb
1700,2019-07-17 19:41:31+00:00,elonmusk,Neuralink surprise twist! https://t.co/NdeFsHadm2
1701,2019-07-17 00:59:07+00:00,elonmusk,♥️👽 SpaceX has Area 59 👽♥️ https://t.co/h4YUL1Xx51
1702,2019-07-16 19:32:27+00:00,elonmusk,"“If you dislike change, you're going to dislike irrelevance even more.” — Gen Shinseki"
1703,2019-07-16 16:51:36+00:00,elonmusk,Cost of Tesla full self-driving option increasing by ~$1000 on August 16
1704,2019-07-16 15:37:05+00:00,elonmusk,Presentation streaming live from https://t.co/nrsYGNF65K at 8pm Pacific
1705,2019-07-14 05:30:20+00:00,elonmusk,To Infinity and Beyond! https://t.co/dgysTBqWfV
1706,2019-07-11 17:30:47+00:00,elonmusk,"Motor Trend awards Tesla Model S best Car of the Year ever in their 70 year history!!
 https://t.co/TiMsQ3REvH"
1707,2019-07-11 17:18:09+00:00,elonmusk,"It’s Not a Flamethrower, Mr Escobar https://t.co/TXH02nixIc"
1708,2019-07-10 23:39:40+00:00,elonmusk,The @Space_Station is moving at ~25 times the speed of sound &amp; orbits the Earth every 90 minutes https://t.co/PxZB9p8ccT
1709,2019-07-07 23:23:22+00:00,elonmusk,"Listening to Revolutions by Duncan
https://t.co/zc9BGT8bNP

Found this on a throw pillow … https://t.co/COUXCF8fG4"
1710,2019-07-07 18:26:27+00:00,elonmusk,"Cat is out of the bag 🧙‍♂️ 
https://t.co/epUKm0a3gr"
1711,2019-07-06 09:19:23+00:00,elonmusk,Model X as it should be shown https://t.co/lpog2ejWQK
1712,2019-07-06 09:16:41+00:00,elonmusk,What ants must feel like https://t.co/NSsBZXnEvp
1713,2019-07-04 00:07:10+00:00,elonmusk,Rocket fairing returning from space https://t.co/kundXPeslm
1714,2019-07-03 22:27:34+00:00,elonmusk,Reason for top rating is that active steering &amp; braking safety features of Tesla Autopilot are turned on no cost for all cars https://t.co/HBKwAEbgc9
1715,2019-07-02 20:21:58+00:00,elonmusk,Congratulations Tesla team &amp; thanks to all the new Tesla owners!! ♥️♥️ https://t.co/QczUAVazw5
1716,2019-07-02 20:02:09+00:00,elonmusk,Meme of recursive irony https://t.co/hlrfkd9yGy
1717,2019-07-01 21:25:14+00:00,elonmusk,"Yep, order online at https://t.co/46TXqRrsdr in 2 mins &amp; car delivered direct to home https://t.co/7ax8MwzBWx"
1718,2019-06-29 19:00:03+00:00,elonmusk,Huge thanks to all Tesla supporters around the world helping the cause. We ♥️♥️♥️ you!! https://t.co/WJqU03wrNH
1719,2019-06-28 08:12:49+00:00,elonmusk,Thanks for the happy birthday wishes! ♥️♥️
1720,2019-06-28 01:37:24+00:00,elonmusk,Typing Merlin literally just autocorrected me to merkin 🤣🤣
1721,2019-06-25 08:21:34+00:00,elonmusk,Ms. Tree caught the Falcon fairing!!
1722,2019-06-25 01:26:33+00:00,elonmusk,"♥️🚀 Apollo 11 🚀♥️
https://t.co/zJ68cEalNL https://t.co/jOemJIx87x"
1723,2019-06-24 22:00:14+00:00,elonmusk,Falcon Heavy on LC-39A https://t.co/FsfFa7bRRK
1724,2019-06-23 21:16:32+00:00,elonmusk,https://t.co/yUUSNdWMEw
1725,2019-06-23 20:20:47+00:00,elonmusk,Accelerating Starship development to build the Martian Technocracy
1726,2019-06-23 17:31:47+00:00,elonmusk,"Anywhere can be paradise as long as you have the will to live.
新世紀エヴァンゲリオン https://t.co/bC2G5UYPzS"
1727,2019-06-20 18:56:38+00:00,elonmusk,Stonk tip of the day https://t.co/tvPodcAtkK
1728,2019-06-20 18:46:15+00:00,elonmusk,Kids playing Beach Buggy in Tesla store https://t.co/palYq9rPzl
1729,2019-06-19 20:17:22+00:00,elonmusk,Reminder that US federal tax drops by $1875 for any Tesla delivered after June 30. Order online at https://t.co/46TXqRrsdr.
1730,2019-06-19 18:17:05+00:00,elonmusk,"Starting next month, Tesla will charge $1000 for color black (same price as silver)"
1731,2019-06-18 18:37:44+00:00,elonmusk,Touched by an 😇 https://t.co/LqPQ5Ff0PK
1732,2019-06-16 20:43:13+00:00,elonmusk,Model 3 arriving in UK https://t.co/0azvITNZTn
1733,2019-06-15 21:49:40+00:00,elonmusk,Falcon Rising https://t.co/XnXlTL8lhI
1734,2019-06-15 18:13:08+00:00,elonmusk,"Truth is a metaphorical concept with no footwear or clothing of anything kind. Also, baby don’t hurt me haha 
https://t.co/AKWsAqa3Ep https://t.co/bLBDQiqBTZ"
1735,2019-06-15 02:34:04+00:00,elonmusk,Can’t fool me it was 1669 https://t.co/WRNyfi4dXw
1736,2019-06-14 19:25:35+00:00,elonmusk,"“Not only was the paint without any discernible flaw, but the various panels formed a body of precision that was beyond reproach”
https://t.co/qISnFBiW9p"
1737,2019-06-14 01:51:07+00:00,elonmusk,US tax credit of $3750 drops in half for Tesla on July 1. Order online in a few mins at https://t.co/46TXqRrsdr. Return in 7 days for full refund.
1738,2019-06-13 22:28:41+00:00,elonmusk,Tesla Solar Toof Tile V3.0 starting early trials https://t.co/ueqBOovxYM
1739,2019-06-12 17:21:59+00:00,elonmusk,🧲 is relativistic side effect of ⚡️
1740,2019-06-12 15:33:25+00:00,elonmusk,"True, cost of operating a Tesla is much lower than other cars https://t.co/75HuaOMp8Y"
1741,2019-06-12 15:17:51+00:00,elonmusk,Landing in the fog https://t.co/7S0xrzivvr
1742,2019-06-10 17:31:11+00:00,elonmusk,💖🇳🇴 Norway 🇳🇴💖 https://t.co/Ia4qJ6AGJI
1743,2019-06-07 02:04:30+00:00,elonmusk,Upcoming Falcon Heavy 🚀 &amp; 🛰 details https://t.co/ykiR8jZ7Tx
1744,2019-05-31 23:56:35+00:00,elonmusk,"This is my pet bee, Eric https://t.co/pIjpXjLLEG"
1745,2019-05-31 21:51:07+00:00,elonmusk,New Tesla Summon will 🧨 ur 🧠
1746,2019-05-31 21:38:50+00:00,elonmusk,Found an old copy of @SignalApp https://t.co/VY357uSeBk
1747,2019-05-31 17:04:23+00:00,elonmusk,Model 3 Performance https://t.co/CONgjmwndY
1748,2019-05-25 17:45:50+00:00,elonmusk,Beautiful solar sail https://t.co/enhQ7jQoMt
1749,2019-05-25 09:41:54+00:00,elonmusk,“Stop sending me this étron” - Audi https://t.co/maschsi6HB
1750,2019-05-25 09:34:06+00:00,elonmusk,Great ad https://t.co/edwVp4UhPn
1751,2019-05-25 07:17:49+00:00,elonmusk,💨 &amp; 🌌 https://t.co/wWl7nEh98W
1752,2019-05-24 20:13:14+00:00,elonmusk,Boring Company guide to why tunnels are awesome &amp; safest place to be in an earthquake https://t.co/ZZIPQlscw1
